,company_name,company_rating,old,total_employees,cities,type,industry
8327,Tarini Steel,4.6,,, Pune +2 more,,
8328,Reliance Jewels,4.0, 17 years old , 201-500 Employees , Pune +98 more,,
8329,Plug Power,3.8, 27 years old ,, Pune,,
8330,ATS Share Brokers,3.7,, 201-500 Employees , Pune +9 more,,
8331,Wowoni,2.6,,,Pune +1 more,,
8332,Saddles International Automotive &aviation Interiors,3.7,,,Pune +2 more,,
8333,Alight hub,5.0,,,Pune,,
8334,Relitech Systems,4.6,,,Pune +2 more,,
8335,Bombay Fluid System Components,3.4,,51-200 Employees , Pune +1 more,,
8336,Hitachi Lift,3.5, 16 years old ,201-500 Employees , Pune +8 more,,
8337,Indian School Finance Company,4.6, 30 years old , 51-200 Employees , Pune +39 more,,
8338,Embross,4.1,,11-50 Employees , Pune +2 more,,
8339,Liquid Telecom,3.2,,201-500 Employees , Pune +2 more,,
8340,S & T Engineers (p),4.0, 28 years old , 501-1k Employees , Pune +13 more,,
8341,Snapper Future Tech,3.3, 7 years old , 11-50 Employees , Pune, Startup ,Internet 
8342,Landmark Techedge,4.9,,,Pune,,
8343,Sterling Hospitals,4.0, 23 years old , 1k-5k Employees , Pune +12 more, Public ,Healthcare 
8344,Software Technology Parks of India,4.2, 33 years old , 501-1k Employees (Global) , Pune +15 more, Public ,Software Product 
8345,Infrasofttech,4.1,,,Pune +3 more,,
8346,Floating Minds Infotech,3.6,,,Pune,,
8347,VertAxis Futuretech,4.6, 7 years old , 11-50 Employees , Pune,,
8348,Super Thermo Sensors,4.7,,11-50 Employees , Pune +1 more,,
8349,AISSMS College of Engineering,4.8,, 201-500 Employees , Pune,,
8350,Pcpl,2.7, 9 years old ,11-50 Employees , Pune +11 more,,
8351,Geberit Plumbing Technology,4.7, 150 years old , 51-200 Employees , Pune +8 more, Forbes Global 2000 ,Building Material 
8352,Merito,4.0, 3 years old , 1-10 Employees , Pune +1 more, Startup ,Recruitment 
8353,Visas Avenue,4.0, 11 years old , 51-200 Employees , Pune +6 more,,
8354,SMSIPL,4.1,,,Pune,,
8355,Aam Auto Component,3.4,,,Pune,,
8356,AppRely Technologies,4.7,,,Pune,,
8357,Infoworld Consultancy,3.4,,51-200 Employees , Pune,,
8358,UTI Asset Management Company,3.8,, 1k-5k Employees , Pune +32 more,,
8359,Shipco,,,,Pune,,
8360,SMSIPL,4.1,,,Pune,,
8361,Span Associates,4.8,,51-200 Employees , Pune +2 more,,
8362,UTI Asset Management Company,3.8,, 1k-5k Employees , Pune +32 more,,
8363,Aam Auto Component,3.4,,,Pune,,
8364,AISSMS College of Engineering,4.8,, 201-500 Employees , Pune,,
8365,The Indian Hume Pipe Co.,4.1, 98 years old , 1k-5k Employees , Pune +44 more, Public ,Building Material 
8366,Zoop.One,4.2,,, Pune +2 more,Startup ,
8367,VITTech,3.9,,,Pune +1 more,,
8368,Belstar Investment and Finance,4.3, 36 years old , 201-500 Employees , Pune +93 more,,
8369,EPC Group,1.7,,,Pune,,
8370,AMEYA FINISHING SOLUTIONS,4.2,,,Pune,,
8371,ABPS Solution,2.9,,51-200 Employees , Pune +1 more,,
8372,Maintec Technologies,3.4, 26 years old , 1k-5k Employees , Pune +8 more,,
8373,Cuembux Software Solutions,3.5,,,Pune +1 more,,
8374,Care Universal Business Solutions,2.8,,,Pune,,
8375,Siddhi Engineering,3.5,,,Pune +5 more,,
8376,FreshToHome,3.8, 9 years old , 1-10 Employees , Pune +15 more,,
8377,Labournet Services,3.9, 18 years old , 51-200 Employees , Pune +50 more,,
8378,StartLazaa,1.0,,,Pune,,
8379,C R Narayana Rao Architects,4.4,,201-500 Employees , Pune +1 more,,
8380,Cilicant,4.9,13 years old ,, Pune +1 more,,
8381,Impact Guru,4.1, 10 years old , 501-1k Employees , Pune +14 more, Startup ,Internet 
8382,Hitachi Lift,3.5, 16 years old ,201-500 Employees , Pune +8 more,,
8383,Stova,2.7,,,Pune,,
8384,Udaan Logistics,4.2,,,Pune +77 more,,
8385,Garve Cars,3.3,,,Pune,,
8386,Thomson Reuters,4.2, 16 years old , 5k-10k Employees , Pune +24 more, Forbes Global 2000 ,Software Product 
8387,StartLazaa,1.0,,,Pune,,
8388,Labournet Services,3.9, 18 years old , 51-200 Employees , Pune +50 more,,
8389,C R Narayana Rao Architects,4.4,,201-500 Employees , Pune +1 more,,
8390,Samarth infra Project,5.0,,,Pune,,
8391,Prudent Insurance Brokers,3.8, 19 years old , 51-200 Employees , Pune +8 more,,
8392,Finnovationz,4.3, 4 years old , 51-200 Employees , Pune +5 more, Startup ,Financial Services 
8393,S.R.Batliboi & Co.,3.1, 35 years old , 201-500 Employees (Global) , Pune +11 more,,
8394,Rigel Networks,2.9, 20 years old , 201-500 Employees , Pune +6 more,,
8395,Metec Design & Construction Engineers,3.7, 22 years old , 501-1k Employees , Pune +6 more,,
8396,Talent,3.0, 9 years old , 11-50 Employees , Pune +8 more, Startup ,Internet 
8397,Godrej Lawkim Motors,3.1,,,Pune +4 more,,
8398,Strudcom Consultants,3.0,,,Pune,,
8399,Winner Weldingg Corporation,3.9,,11-50 Employees , Pune +1 more,,
8400,Fine Handling & Automation,3.5,,11-50 Employees , Pune,,
8401,Casio India Company,2.7, 28 years old , 501-1k Employees , Pune +20 more,,
8402,Solairedirect Energy,5.0,,, Pune,,
8403,Edwards India,4.4,,11-50 Employees , Pune,,
8404,TechSurvi,3.9,,,Pune,,
8405,Thomson Reuters,4.2, 16 years old , 5k-10k Employees , Pune +24 more, Forbes Global 2000 ,Software Product 
8406,DataCause,4.3,,,Pune,,
8407,Mont vert Homes,4.8,,,Pune,,
8408,Aether Enterprise Applications,5.0,,,Pune,,
8409,WonderKinds Technologies,5.0,,,Pune,,
8410,Rhodenium,3.1,,,Pune +1 more,,
8411,QuickShift,3.9,,,Pune +2 more,,
8412,Dexian DISYS,2.7,,,Pune +3 more,,
8413,Austin Realty,3.7,,11-50 Employees , Pune,,
8414,Sampoorna Computer People,4.1,, 51-200 Employees , Pune +5 more,,
8415,NES INDIA ENGINEERS,4.5,,11-50 Employees , Pune,,
8416,Alkegen,4.4,,,Pune +3 more,,
8417,Indian Institute of Information Technology,3.6, 11 years old , 201-500 Employees (Global) , Pune +13 more,,
8418,Deekshaa Infosystems,4.9,,,Pune +2 more,,
8419,SOS Children's Village,3.8, 75 years old , 1k-5k Employees , Pune +32 more,,
8420,GBS,4.0, 8 years old , 11-50 Employees (Global) , Pune +23 more, Startup ,Internet 
8421,Hyperpure,3.5,19 years old ,, Pune +19 more,,
8422,Hein Fricke India Technology,4.1,,11-50 Employees , Pune,,
8423,Chettinad Cements,4.0, 62 years old , 1k-5k Employees , Pune +49 more,,
8424,Star Estate,3.8, 9 years old , 201-500 Employees , Pune +6 more,,
8425,ProcMart,3.3, 8 years old , 51-200 Employees , Pune +8 more,,
8426,Udaan Logistics,4.2,,,Pune +77 more,,
8427,YSS Infotech,4.6,,,Pune,,
8428,Siesta Hospitality Services,3.5, 18 years old , 1k-5k Employees , Pune +7 more,,
8429,Raamaya Technologies,3.7, 14 years old , 11-50 Employees , Pune +1 more,,
8430,Conmove,3.0,,,Pune,,
8431,Adenza,3.9,,,Pune +6 more,,
8432,Stova,2.7,,,Pune,,
8433,Garve Cars,3.3,,,Pune,,
8434,Meesho,3.7, 9 years old , 5k-10k Employees , Pune +99 more, Indian Unicorn ,Internet 
8435,Matrimony.com,4.4, 27 years old , 1k-5k Employees , Pune +50 more, Public ,Internet 
8436,Intel,4.3, 56 years old , 10k-50k Employees , Pune +32 more, Public ,Semiconductors 
8437,Indium Software,4.2, 25 years old , 1k-5k Employees , Pune +9 more,,
8438,Viatris,4.2, 4 years old , 10k-50k Employees , Pune +69 more, Forbes Global 2000 ,Pharma 
8439,Movate,3.4, 28 years old , 1k-5k Employees , Pune +29 more,,
8440,Meesho,3.7, 9 years old , 5k-10k Employees , Pune +99 more, Indian Unicorn ,Internet 
8441,Mont vert Homes,4.8,,,Pune,,
8442,Aether Enterprise Applications,5.0,,,Pune,,
8443,ProcMart,3.3, 8 years old , 51-200 Employees , Pune +8 more,,
8444,Viatris,4.2, 4 years old , 10k-50k Employees , Pune +69 more, Forbes Global 2000 ,Pharma 
8445,Matrimony.com,4.4, 27 years old , 1k-5k Employees , Pune +50 more, Public ,Internet 
8446,Irclass Systems And Solutions,3.8, 49 years old , 501-1k Employees , Pune +23 more,,
8447,Lotus Tapes,3.8,,,Pune,,
8448,Kaustubha Udyog,3.7,,51-200 Employees , Pune +1 more,,
8449,Saileen Technocrats,1.8,,,Pune,,
8450,Gilpin Tours Travel Management,3.0, 26 years old , 51-200 Employees , Pune +4 more,,
8451,Pioneer Enterprises,3.4,,,Pune +4 more,,
8452,Abs Electroplaters,2.4,,201-500 Employees , Pune +3 more,,
8453,Meltek Infosystems,3.8,, 1-10 Employees , Pune +1 more,,
8454,SAN Telequip,4.6,, 51-200 Employees (Global) , Pune,,
8455,Quikr Realty,4.1, 37 years old , 201-500 Employees , Pune +11 more,,
8456,IIPM,3.8, 51 years old , 201-500 Employees , Pune +7 more,,
8457,Mobien Technologies,4.2, 18 years old ,11-50 Employees , Pune +2 more,,
8458,Oxfam,4.9, 20 years old , 51-200 Employees , Pune +14 more, Public ,Non-Profit 
8459,Stereo D,4.7, 15 years old ,201-500 Employees (Global) , Pune +1 more,,
8460,Marvell Technology,3.7, 29 years old , 1k-5k Employees , Pune +9 more,,
8461,e-Centric Solutions,3.3, 22 years old , 201-500 Employees , Pune +29 more,,
8462,e-mug Technologies,2.9, 23 years old , 51-200 Employees , Pune +4 more,,
8463,EBSolute Technologies,3.9, 25 years old ,11-50 Employees , Pune,,
8464,iCube Logics,4.7,,11-50 Employees (Global) , Pune +1 more,,
8465,Aarusha Homes,3.9, 17 years old , 51-200 Employees , Pune +2 more,,
8466,Wings Travels,3.8, 30 years old ,501-1k Employees (Global) , Pune +2 more,,
8467,Mercurius IT,4.2,, 11-50 Employees , Pune +2 more,,
8468,E & A Engineering,3.2, 14 years old ,11-50 Employees , Pune +8 more,,
8469,iQuadra,4.5,,, Pune +1 more,,
8470,MaPS,3.5, 8 years old ,51-200 Employees (Global) , Pune +2 more,,
8471,Zen Test Labs,3.2, 18 years old ,, Pune,,
8472,Viewics,2.4,,,Pune,,
8473,Brisk Electronics,4.2,, 51-200 Employees , Pune +2 more,,
8474,Dazeworks,3.0, 9 years old , 501-1k Employees , Pune +5 more,,
8475,Pai Brothers Engineers,3.3,, 11-50 Employees (Global) , Pune,,
8476,TruConnect,4.1, 13 years old , 201-500 Employees (Global) , Pune,,
8477,Synergytech Automation,2.4, 20 years old , 51-200 Employees , Pune +1 more,,
8478,Sun Engineers,2.0,,,Pune,,
8479,Panama Group,3.1, 31 years old ,51-200 Employees , Pune,,
8480,Ranvik Auto Components,1.0,,,Pune +1 more,,
8481,Netlux Systems,2.4,,,Pune +1 more,,
8482,Rack Infotech,4.2, 13 years old , 11-50 Employees (Global) , Pune,,
8483,Gionee,4.2, 11 years old , 501-1k Employees , Pune +92 more,,
8484,Gruh Finance,4.3, 36 years old , 501-1k Employees , Pune +46 more, Public ,Financial Services 
8485,Enhancier Cx Solutions,4.3, 9 years old , 11-50 Employees , Pune +1 more,,
8486,Precision Weighing Systems,4.7,,,Pune,,
8487,PRA Realty (I),4.9,,51-200 Employees , Pune +1 more,,
8488,Indira College of Engineering and Management,4.4,,, Pune,,
8489,Opus Solutions,3.5,,,Pune,,
8490,Siddhi Consultancy,4.6,,,Pune +1 more,,
8491,Eagle Infotech,5.0,,,Pune,,
8492,SHAPE INDIA,4.6, 9 years old ,, Pune +10 more, Startup ,Internet 
8493,Manman,5.0,,,Pune,,
8494,SMRC,2.7,,51-200 Employees (Global) , Pune +2 more,,
8495,IMPERIAL MARTOR ENGINE TUBES,3.4,,,Pune,,
8496,Avi Oilless Die Components,4.9,,11-50 Employees , Pune,,
8497,Setu Advertising,4.1,,51-200 Employees , Pune +2 more,,
8498,Dr D Y Patil Institute Engineering Technology,2.2,,, Pune,,
8499,Videsh Sanchar Nigam,3.0,,,Pune +1 more,,
8500,24 Media Fusion,4.3,,,Pune,,
8501,Gmi Zarhak Moulders,4.0,,11-50 Employees , Pune,,
8502,Kuuality Engineers,3.4,,,Pune,,
8503,Smartek Consultancy Services,2.8,,,Pune +2 more,,
8504,Axis Software,4.5,,,Pune,,
8505,Ace Feeds,3.8, 15 years old ,51-200 Employees , Pune +5 more,,
8506,Uttam Tools,4.2,, 51-200 Employees , Pune +1 more,,
8507,Rohit Enterprises,4.7,,11-50 Employees , Gurgaon / Gurugram +7 more,,
8508,Voltage Infra,4.2,,,Pune,,
8509,Celite Tyre,3.4, 29 years old , 51-200 Employees , Mumbai +12 more,,
8510,Rajasthan Hybrids,4.1,,51-200 Employees , Gurgaon / Gurugram +9 more,,
8511,Grindwell Engineers,4.2,,,Pune +4 more,,
8512,Ravindra Bharti Education Institute,4.1,,, Pune,,
8513,K.J Infrastructure Projects,3.3,, 51-200 Employees , Pune,,
8514,JC RETAIL,3.4,,, Pune +1 more,,
8515,Dreamers Software,5.0,,11-50 Employees (Global) , Pune,,
8516,Parts Cottage,3.9,,,Pune,,
8517,Subhadra Local Area Bank,4.3,, 51-200 Employees , Kolhapur +4 more,,
8518,Medi probe Service,4.6,,,Pune +2 more,,
8519,Pioneer Coats - India,4.9,,,Pune,,
8520,WAVES INSTITUTE,2.0,, 11-50 Employees , Pune +2 more,,
8521,Linguanext Technologies,3.1,,,Pune,,
8522,Niteo Technologies,1.2, 26 years old , 11-50 Employees , Pune +2 more,,
8523,Samarth Industries,3.5,,11-50 Employees , Pune +4 more,,
8524,PKM Foods,4.0,,51-200 Employees , Pune,,
8525,R K Polymer,4.6,,,Pune +2 more,,
8526,Sigma Industries,2.8,,51-200 Employees , Pune +6 more,,
8527,NIBM,2.8,,,Pune +2 more,,
8528,Hand In Hand,4.4, 22 years old , 51-200 Employees , Pune +22 more,,
8529,Indo Afrique Paper Mills,4.0,,51-200 Employees , Pune,,
8530,Asia Automation,4.2,,11-50 Employees , Pune,,
8531,Syncroute Infranet,3.3, 13 years old ,11-50 Employees (Global) , Pune +5 more,,
8532,Prothom Industries,2.6,11 years old ,, Pune +1 more,,
8533,Iffco Kisan Call Center,4.4,, 51-200 Employees , Pune +15 more,,
8534,Jetfleet,3.6, 6 years old , 201-500 Employees , Pune +9 more, Startup ,Internet 
8535,The Oriental Insurance Co.,4.5, 77 years old , 10k-50k Employees , Pune +54 more,,
8536,Electral Devices,3.2,,,Pune +1 more,,
8537,Reliable Mechatronics Private Limited,4.2, 12 years old , 51-200 Employees , Pune +1 more,,
8538,Pitti Laminations,3.9, 41 years old , 201-500 Employees , Pune +3 more,,
8539,A Square Techno Solutions,4.4,,,Pune,,
8540,Suvidha Engineers,4.6, 41 years old , 201-500 Employees , Pune +9 more,,
8541,Amdocd,4.7,,,Pune,,
8542,Bagh Bahar Appliances,4.2,,51-200 Employees , Pune +2 more,,
8543,Contacare Eye Hospital,3.7, 37 years old , 201-500 Employees (Global) , Pune +16 more,,
8544,Hush Puppies,3.9, 6 years old , 51-200 Employees , Pune +17 more, Startup ,Internet 
8545,Nova Medical Systems,3.9,,501-1k Employees (Global) , Pune,,
8546,Vistacore Infraprojects,3.8,,51-200 Employees , Pune,,
8547,Yuj IT Solutions,4.8,,11-50 Employees (Global) , Pune,,
8548,Residency Club,2.1,,,Pune +1 more,,
8549,Vweb Solution & Services,4.7,,,Pune +1 more,,
8550,Chellaram Diabetes Institute,5.0,, 51-200 Employees , Pune,,
8551,Runal Developers,3.9, 31 years old , 51-200 Employees , Pune +1 more,,
8552,Anrk & Associates,4.7,,,Pune +1 more,,
8553,Hotel Ambience Excellency,5.0,,51-200 Employees (Global) , Pune,,
8554,Marvell Technology,3.7, 29 years old , 1k-5k Employees , Pune +9 more,,
8555,e-Centric Solutions,3.3, 22 years old , 201-500 Employees , Pune +29 more,,
8556,Rasinforays,3.9,, 51-200 Employees (Global) , Pune,,
8557,Focus Academy for Career Enchancement,4.0, 16 years old , 501-1k Employees (Global) , Pune +6 more,,
8558,Sands Technologies,3.1,, 11-50 Employees (Global) , Pune +2 more,,
8559,Smartcloud Infoservices,4.6, 13 years old , 11-50 Employees (Global) , Pune,,
8560,Unique Air Express,4.0,,501-1k Employees (Global) , Pune,,
8561,Sastakar Vaidya & Co,4.2,,, Pune,,
8562,Netlux Systems,2.4,,,Pune +1 more,,
8563,Gionee,4.2, 11 years old , 501-1k Employees , Pune +92 more,,
8564,Setu Advertising,4.1,,51-200 Employees , Pune +2 more,,
8565,Dr D Y Patil Institute Engineering Technology,2.2,,, Pune,,
8566,Videsh Sanchar Nigam,3.0,,,Pune +1 more,,
8567,Anant Enterprises,4.1,,11-50 Employees , Pune +5 more,,
8568,Bullows Paint Equipment,3.3,,11-50 Employees , Pune +1 more,,
8569,Nexgen Drying Systems,4.8,,11-50 Employees , Pune,,
8570,Photonix Solar,1.9,,,Pune,,
8571,Unique Academy,4.0,, 11-50 Employees , Pune +6 more,,
8572,Fluorotech Engineering,3.9,,51-200 Employees , Pune +1 more,,
8573,Ganage Pressings,4.3,,,Pune,,
8574,Agility,4.1, 45 years old , 1k-5k Employees , Pune +37 more,,
8575,MP Enterprises,3.6,,51-200 Employees (Global) , Pune +5 more,,
8576,Anant Industries,3.4,,11-50 Employees , Pune,,
8577,RIMS International School & Junior College,4.1,,, Pune +2 more,,
8578,SAAR IT RESOURCES,2.7, 16 years old , 51-200 Employees , Pune +6 more,,
8579,Om Developers,4.2,,,Pune +2 more,,
8580,Kailas Engineering Systems,3.3,,,Pune,,
8581,Telearena,4.8,,,Pune,,
8582,Hyster-Yale Materials Handling,4.7, 39 years old ,5k-10k Employees (Global) , Pune,,
8583,Excellence Automation,4.9,,,Pune,,
8584,Accu Service Global Technology Ventures,3.0,,,Pune +3 more,,
8585,Ad Matters,4.0,,,Pune,,
8586,EC-Mobility,3.9, 7 years old , 201-500 Employees , Pune +3 more,,
8587,ELITE PLAST AUTOSYSTEMS,4.9,,51-200 Employees , Pune,,
8588,Maks Automotive,3.3,,11-50 Employees , Pune,,
8589,CodePlateau Technology Solutions,4.5, 8 years old , 11-50 Employees (Global) , Pune,,
8590,Ekbote Furniture India,4.8,,, Pune +1 more,,
8591,Gaze IT Solutions,3.4,,,Pune +2 more,,
8592,DY Patil College of Engineering Akurdi,3.7,,, Pune,,
8593,Duisport Packing Logistics,4.3,,,Pune +1 more,,
8594,Bright tech Automation,3.7,,,Pune +1 more,,
8595,Redix Dies And Mould,4.1,,,Pune,,
8596,Om Chicks India,3.0,,51-200 Employees , Pune,,
8597,Keystone Lifespaces,4.7,,51-200 Employees , Pune,,
8598,Wisdom Sprouts,5.0, 9 years old ,11-50 Employees (Global) , Pune,,
8599,Creative Associates,4.6,,,Pune +3 more,,
8600,Shivalik I B Autoworld,5.0, 10 years old ,51-200 Employees , Pune +2 more,,
8601,Just Be Techsoft,3.4,,,Pune,,
8602,Ct Info,3.3,,,Pune,,
8603,Sunservices Forklift Parts,3.8,,, Pune +1 more,,
8604,Softronikx Technologies And Solutions,4.2,,,Pune,,
8605,Siddhivinayak Precast Pipes,2.4,,,Pune,,
8606,Abn Interarch,5.0,,,Pune +1 more,,
8607,Alliance Thermal Engineers,4.7,, 11-50 Employees (Global) , Pune,,
8608,Alard Group of Institutes,4.1,,, Pune,,
8609,Virtustream Security Solutions,2.4,,,Pune,,
8610,R S Tutorials,3.1,,,Pune +1 more,,
8611,Ankekshan Consulting,4.2,,,Pune,,
8612,Info-Comp,4.9,,,Pune,,
8613,Rise Retail & Payment Solutions,2.7,,, Pune,,
8614,Venus Precision tools & Components,4.0,,,Pune,,
8615,18 Degrees,1.5,,,Pune,,
8616,Maharashtra Medical Foundation,3.4,,,Pune,,
8617,Autotechnix Control Systems,4.2,,,Pune +1 more,,
8618,Adolf Solutions,3.5,,,Pune,,
8619,Pentagon Research,5.0,,,Pune,,
8620,Matheson K-Air India,2.9,, 51-200 Employees (Global) , Pune,,
8621,Dysmech Consultancy Services,1.6,,11-50 Employees , Pune +2 more,,
8622,Averon Infotech,5.0,,,Pune,,
8623,Dmh Hospital,4.7,,,Pune,,
8624,Reliable Mechatronics Private Limited,4.2, 12 years old , 51-200 Employees , Pune +1 more,,
8625,Pitti Laminations,3.9, 41 years old , 201-500 Employees , Pune +3 more,,
8626,A Square Techno Solutions,4.4,,,Pune,,
8627,Galadari Engineering Works,3.7,,1-10 Employees , Pune +5 more,,
8628,Tbsl,4.3,,,Pune +3 more,,
8629,Uth Healthcare,1.8,,,Pune +3 more,,
8630,Dorabjee & Co.,2.8,,,Pune,,
8631,Shree Precoated Steels,3.0,, 51-200 Employees , Pune +2 more, Public ,Real Estate 
8632,JMJ Group,3.7, 53 years old ,, Pune +8 more, Conglomerate ,Fashion & Textile 
8633,Atyaasaa Consulting,4.5,,11-50 Employees , Pune,,
8634,Suntech Engineers,4.3, 54 years old , 201-500 Employees (Global) , Pune +11 more,,
8635,Davita Nephrolife Care,4.4, 15 years old , 51-200 Employees , Pune +9 more, Forbes Global 2000 ,Healthcare 
8636,Datacom Products,4.0,,51-200 Employees , Pune +1 more,,
8637,Gas Safe,4.4,,51-200 Employees (Global) , Pune +2 more,,
8638,The Muslim Co-op. Bank,4.2,,, Pune +1 more,,
8639,Swan Mechanical Services,4.7,,,Pune +1 more,,
8640,Microlucid Technology,4.1,, 11-50 Employees , Pune,,
8641,Amc Studio,4.4,,, Pune,,
8642,Sastakar Vaidya & Co,4.2,,, Pune,,
8643,RIMS International School & Junior College,4.1,,, Pune +2 more,,
8644,SAAR IT RESOURCES,2.7, 16 years old , 51-200 Employees , Pune +6 more,,
8645,Om Developers,4.2,,,Pune +2 more,,
8646,G.H.Raisoni College of Engineering,3.5, 26 years old , 201-500 Employees (Global) , Pune +5 more,,
8647,Minsun Infraa Prrojects,3.9,,11-50 Employees , Pune,,
8648,Star Mech Controls,2.7,,11-50 Employees , Pune,,
8649,Oakwood Residence,4.6, 64 years old , 51-200 Employees , Pune +4 more,,
8650,Omni-Bridge Systems,4.6,,11-50 Employees , Pune,,
8651,QED Baton,4.2,,,Pune,,
8652,Precitech Industries,4.4,,,Pune +2 more,,
8653,Autovue Electronics,4.4,,,Pune,,
8654,National Auto Wheels,4.8,,,Pune,,
8655,Abhiyanta Electrical Consultants & Engineers,5.0,,11-50 Employees , Pune,,
8656,Amar Seeds,3.7,,11-50 Employees , Pune,,
8657,Nutragen Pharma,4.4, 17 years old ,11-50 Employees , Pune,,
