,company_name,company_rating,old,total_employees,cities,type,industry
1379,Lido Learning,2.3, 5 years old , 201-500 Employees , Mumbai +18 more, Startup ,EdTech 
1380,Hamleys,4.0, 264 years old , 1k-5k Employees , Mumbai +39 more,,
1381,Mayfair Housing,3.2, 60 years old , 51-200 Employees , Mumbai +3 more,,
1382,Aarav Global Products & Services Private Limited,3.0, 18 years old , 1k-5k Employees , Mumbai +5 more,,
1383,HealthAssure,3.3, 13 years old , 51-200 Employees , Mumbai +10 more,,
1384,Vastu Housing Finance,4.4, 9 years old , 1k-5k Employees , Mumbai +119 more,,
1385,Cinépolis,4.1, 53 years old , 1k-5k Employees , Mumbai +53 more,,
1386,Frigorifico Allana,4.0, 38 years old , 1k-5k Employees , Mumbai +28 more,,
1387,Courtyard by Marriott,4.2, 97 years old , 1k-5k Employees , Mumbai +35 more, Public ,Hospitality 
1388,Times Network,3.7, 25 years old , 1k-5k Employees (Global) , Mumbai +6 more,,
1389,RDC Concrete (India),4.1, 31 years old , 501-1k Employees , Mumbai +43 more,,
1390,V5 Global Services,3.9, 19 years old , 10k-50k Employees , Mumbai +158 more,,
1391,Epimoney,3.7, 29 years old , 201-500 Employees , Mumbai +5 more, Startup ,Financial Services 
1392,Great Eastern Shipping Company,4.1, 76 years old , 501-1k Employees , Mumbai +3 more, Public ,Oil & Gas 
1393,Hindustan Pencils,3.8, 66 years old , 201-500 Employees , Mumbai +41 more,,
1394,Atlas Tours & Travels,4.3, 36 years old , 201-500 Employees , Mumbai +5 more,,
1395,Scymes Services,3.8,, 501-1k Employees , Mumbai +12 more, Startup ,IT Services & Consulting 
1396,Unicharm,4.2, 63 years old , 1k-5k Employees , Mumbai +139 more, Forbes Global 2000 ,Beauty & Personal Care 
1397,Balmer Lawrie,4.0, 157 years old , 501-1k Employees , Mumbai +27 more,,
1398,HyperCITY,4.4, 20 years old , 501-1k Employees , Mumbai +20 more,,
1399,Oaknet Healthcare,3.5, 9 years old , 201-500 Employees , Mumbai +27 more,,
1400,Sofitel Luxury Hotel,4.8, 60 years old , 1k-5k Employees , Mumbai +9 more,,
1401,BeyondSkool,3.3, 4 years old , 201-500 Employees , Mumbai +3 more, Startup ,Internet 
1402,Yatra,3.7, 18 years old , 501-1k Employees , Mumbai +19 more,,
1403,Paynearby Technologies,3.8,,, Mumbai +39 more, Startup ,FinTech 
1404,Galaxy Surfactants,3.9, 44 years old , 1k-5k Employees , Mumbai +11 more, Public ,Chemicals 
1405,Velocis Systems,3.9, 29 years old , 1k-5k Employees , Mumbai +46 more,,
1406,FCm Travel Solutions,3.5, 38 years old , 501-1k Employees , Mumbai +23 more,,
1407,Galaxy Auto Works,5.0,,,Mumbai,,
1408,Capricorn Logistics,3.9, 23 years old , 1k-5k Employees , Mumbai +21 more,,
1409,OCS Services,3.9, 40 years old , 51-200 Employees , Mumbai +15 more,,
1410,Carnival Cinemas,3.2, 12 years old , 201-500 Employees , Mumbai +53 more,,
1411,Nitco,4.3, 71 years old , 1k-5k Employees , Mumbai +42 more, Public ,Building Material 
1412,Ingram Micro India Ssc,4.1,, 51-200 Employees , Mumbai +8 more,,
1413,Uk Realty,3.9, 14 years old , 51-200 Employees , Mumbai +2 more,,
1414,Health Prime International,3.4, 20 years old ,, Mumbai +1 more,,
1415,XS CAD India Private Limited,3.8, 21 years old , 201-500 Employees , Mumbai +1 more,,
1416,Amoli Organics,3.9, 33 years old , 1k-5k Employees , Mumbai +12 more,,
1417,Marsh India Insurance Brokers,4.2, 21 years old , 501-1k Employees , Mumbai +11 more,,
1418,CoinDCX,3.8, 7 years old , 501-1k Employees , Mumbai +5 more, Indian Unicorn ,Emerging Technologies 
1419,Isprava,3.7, 11 years old , 51-200 Employees , Mumbai +5 more, Startup ,Real Estate 
1420,Velocis Systems,3.9, 29 years old , 1k-5k Employees , Mumbai +46 more,,
1421,Uk Realty,3.9, 14 years old , 51-200 Employees , Mumbai +2 more,,
1422,Paynearby Technologies,3.8,,, Mumbai +39 more, Startup ,FinTech 
1423,Yatra,3.7, 18 years old , 501-1k Employees , Mumbai +19 more,,
1424,Galaxy Surfactants,3.9, 44 years old , 1k-5k Employees , Mumbai +11 more, Public ,Chemicals 
1425,Bharat Wire Ropes,3.8, 38 years old , 201-500 Employees , Mumbai +7 more, Public ,Iron & Steel 
1426,Galaxy Auto Works,5.0,,,Mumbai,,
1427,Chetana Publications,3.4, 49 years old , 201-500 Employees , Mumbai +19 more,,
1428,Inlead Electronics,3.8, 20 years old , 10k-50k Employees , Mumbai +42 more,,
1429,Indostar Capital Finance,4.5, 13 years old , 1k-5k Employees , Mumbai +202 more, Public ,NBFC 
1430,Ajmal Perfumes,3.8, 73 years old , 501-1k Employees (Global) , Mumbai +19 more,,
1431,Tata 1mg,3.7, 9 years old , 1k-5k Employees , Mumbai +51 more,,
1432,14° 41° Pizzeria,4.0, 9 years old , 201-500 Employees , Mumbai +5 more,,
1433,Tata nexarc,3.3, 4 years old , 201-500 Employees , Mumbai +13 more,,
1434,Infibeam Avenues,3.4, 17 years old , 501-1k Employees , Mumbai +10 more, Public ,IT Services & Consulting 
1435,Datavail Infotech,3.3, 17 years old , 201-500 Employees , Mumbai +6 more,,
1436,IIDE - The Digital School,3.7, 8 years old , 51-200 Employees , Mumbai +2 more,,
1437,Auditime Information Systems,4.4, 25 years old ,201-500 Employees (Global) , Mumbai +4 more,,
1438,HCL Comnet,4.0,,,Mumbai +34 more,,
1439,CEVA Logistics,3.8, 18 years old , 5k-10k Employees , Mumbai +35 more,,
1440,CEVA Logistics,3.8, 18 years old , 5k-10k Employees , Mumbai +35 more,,
1441,KGK Group,3.9, 119 years old , 201-500 Employees , Mumbai +14 more,,
1442,Financeplus - WPP,3.3,,,Mumbai +1 more,,
1443,Globus Stores,3.8, 26 years old , 501-1k Employees , Mumbai +30 more,,
1444,The Walt Disney Company,4.1, 101 years old , 5k-10k Employees , Mumbai +14 more, Forbes Global 2000 ,Media & Entertainment 
1445,Credit Information Bureau,3.8,,501-1k Employees , Mumbai +3 more,,
1446,Edelweiss Broking,3.7, 29 years old , 5k-10k Employees , Mumbai +36 more,,
1447,CASHe,4.6, 8 years old , 51-200 Employees , Mumbai +4 more, Startup ,Internet 
1448,CR Asia,4.2, 33 years old , 201-500 Employees , Mumbai +10 more,,
1449,Arvind Lifestyle Brands,4.1,, 201-500 Employees , Mumbai +85 more,,
1450,Apollo Pharmacy,3.9, 41 years old , 10k-50k Employees , Mumbai +209 more,,
1451,Ray Engineering,4.0, 18 years old , 11-50 Employees , Mumbai +22 more,,
1452,PhillipCapital,3.7, 49 years old , 201-500 Employees , Mumbai +6 more,,
1453,Ghv India,4.5, 59 years old , 201-500 Employees , Mumbai +27 more,,
1454,Hikal,4.0, 36 years old , 1k-5k Employees , Mumbai +18 more,,
1455,Skillmine Technology Consulting,3.9, 13 years old , 501-1k Employees , Mumbai +11 more,,
1456,JSW Severfield Structures,3.8, 15 years old , 501-1k Employees , Mumbai +7 more,,
1457,Amul India,4.3, 51 years old , 1k-5k Employees (Global) , Mumbai +112 more,,
1458,Grindwell Norton,4.1, 83 years old , 1k-5k Employees , Mumbai +34 more, Public ,Industrial Machinery 
1459,Foodlink F&B Holdings,4.0, 21 years old , 501-1k Employees , Mumbai +10 more,,
1460,Jai Kisan,3.7, 7 years old , 51-200 Employees , Mumbai +26 more, Startup ,Internet 
1461,Magpie Global,3.8,, 51-200 Employees , Mumbai +2 more,,
1462,Microgen Hygiene,2.9, 17 years old , 51-200 Employees , Mumbai +12 more,,
1463,Nium,3.1,,,Mumbai +9 more,,
1464,Insight Business Machines,4.1, 32 years old , 51-200 Employees , Mumbai +8 more,,
1465,The Indian Hume Pipe Co.,4.1, 98 years old , 1k-5k Employees , Mumbai +44 more, Public ,Building Material 
1466,Jobby Engineers,3.9, 54 years old , 51-200 Employees , Mumbai +12 more,,
1467,Larsen & Toubro Group,4.1,, 1 Lakh+ Employees , Mumbai +71 more,,
1468,Global Hospital Pune India,3.8, 12 years old ,51-200 Employees , Mumbai +18 more,,
1469,Celebrity Cruises,4.3, 35 years old , 501-1k Employees , Mumbai +3 more,,
1470,Tata Realty and Infrastructure,4.0, 17 years old , 501-1k Employees , Mumbai +23 more, Public ,Real Estate 
1471,ALL TIME PLASTICS,3.7, 60 years old , 51-200 Employees , Mumbai +9 more,,
1472,Balaji Telefilms,3.3, 30 years old , 201-500 Employees , Mumbai +10 more, Public ,Media & Entertainment 
1473,Sumitomo Chemical,4.0, 99 years old , 1k-5k Employees , Mumbai +55 more, Fortune India 500 ,Chemicals 
1474,Zara,3.9, 50 years old , 1k-5k Employees , Mumbai +21 more,,
1475,ICRA,3.1, 33 years old , 201-500 Employees , Mumbai +14 more, Public ,Financial Services 
1476,Eurokids,4.0, 23 years old , 10k-50k Employees , Mumbai +62 more,,
1477,CMC,4.2, 56 years old , 10k-50k Employees , Mumbai +52 more, Public ,Education & Training 
1478,Eduauraa,3.1,, 11-50 Employees , Mumbai +3 more,,
1479,Teradata,4.0, 45 years old , 1k-5k Employees , Mumbai +9 more,,
1480,CMC,4.2, 56 years old , 10k-50k Employees , Mumbai +52 more, Public ,Education & Training 
1481,Eurokids,4.0, 23 years old , 10k-50k Employees , Mumbai +62 more,,
1482,ICRA,3.1, 33 years old , 201-500 Employees , Mumbai +14 more, Public ,Financial Services 
1483,V.Ships,4.1, 40 years old , 51-200 Employees , Mumbai +11 more,,
1484,Petron Engineering Construction,4.4, 48 years old , 501-1k Employees , Mumbai +22 more, Public ,Engineering & Construction 
1485,Prompt Personnel,3.9, 27 years old , 201-500 Employees , Mumbai +25 more,,
1486,ALL TIME PLASTICS,3.7, 60 years old , 51-200 Employees , Mumbai +9 more,,
1487,Teradata,4.0, 45 years old , 1k-5k Employees , Mumbai +9 more,,
1488,OLX,3.8, 18 years old , 1k-5k Employees , Mumbai +47 more,,
1489,Sumitomo Chemical,4.0, 99 years old , 1k-5k Employees , Mumbai +55 more, Fortune India 500 ,Chemicals 
1490,Balaji Telefilms,3.3, 30 years old , 201-500 Employees , Mumbai +10 more, Public ,Media & Entertainment 
1491,Burgundy Brand Collective,3.7, 12 years old , 201-500 Employees , Mumbai +7 more,,
1492,10FA India,4.3, 22 years old , 201-500 Employees , Mumbai +5 more,,
1493,Xebia,3.5, 23 years old , 1k-5k Employees , Mumbai +16 more,,
1494,Eduauraa,3.1,, 11-50 Employees , Mumbai +3 more,,
1495,SBI Mutual Fund,4.0, 37 years old , 1k-5k Employees , Mumbai +105 more,,
1496,Bharat Cooperative Bank,4.1,, 1k-5k Employees , Mumbai +12 more,,
1497,Prodata Management Services,3.4,,, Mumbai +5 more,,
1498,Synechron,3.7, 23 years old , 10k-50k Employees , Mumbai +26 more,,
1499,NIIT,3.7, 43 years old , 1k-5k Employees , Mumbai +93 more, Public ,Education & Training 
1500,Honeywell Automation,3.8, 118 years old , 10k-50k Employees , Mumbai +65 more, Public ,Consumer Electronics & Appliances 
1501,Religare,3.9, 40 years old , 1k-5k Employees , Mumbai +91 more, Public ,Financial Services 
1502,Metro One Operation,2.7, 18 years old , 51-200 Employees , Mumbai,,
1503,Mumbai District Central Co-operative Bank,4.6, 49 years old , 5k-10k Employees , Mumbai +6 more, Public ,Banking 
1504,skinnsi,2.9, 4 years old ,201-500 Employees , Mumbai +7 more,,
1505,Idealake Information Technologies,3.0,, 51-200 Employees , Mumbai +1 more,,
1506,Sportz Interactive,3.5, 30 years old , 51-200 Employees , Mumbai +3 more,,
1507,WD Partners,3.3,,, Mumbai +2 more,,
1508,Westin,4.0, 94 years old , 1k-5k Employees , Mumbai +26 more,,
1509,Halliburton,3.6, 105 years old , 1k-5k Employees , Mumbai +20 more, Forbes Global 2000 ,Engineering & Construction 
1510,Aramex,3.8, 42 years old , 1k-5k Employees , Mumbai +50 more,,
1511,Hyundai Motor India Limited,4.4, 57 years old , 10k-50k Employees , Mumbai +263 more, Fortune India 500 ,Automobile 
1512,Abhyudaya Co-operative Bank,4.2, 60 years old , 51-200 Employees , Mumbai +12 more,,
1513,Skechers South Asia,4.1,, 51-200 Employees , Mumbai +25 more,,
1514,Shivam Autozone,3.5, 13 years old , 201-500 Employees , Mumbai +2 more,,
1515,IFB,3.7, 50 years old , 201-500 Employees , Mumbai +136 more, Public ,Consumer Electronics & Appliances 
1516,Apollo Global Management,3.5,,201-500 Employees , Mumbai +1 more,,
1517,Mobicule Technologies,2.9, 16 years old , 201-500 Employees , Mumbai +5 more,,
1518,University of Mumbai,3.7, 167 years old , 1k-5k Employees , Mumbai +5 more,,
1519,Lobo Staffing Solutions,4.2, 21 years old , 201-500 Employees , Mumbai +55 more,,
1520,TransUnion,4.0, 56 years old , 201-500 Employees , Mumbai +9 more, Forbes Global 2000 ,Financial Services 
1521,Wysetek Systems Technologists,3.7, 34 years old , 201-500 Employees , Mumbai +8 more,,
1522,Mobicule Technologies,2.9, 16 years old , 201-500 Employees , Mumbai +5 more,,
1523,Toyota Lakozy Auto,4.3, 25 years old , 51-200 Employees , Mumbai +2 more,,
1524,Aircel,4.5, 25 years old , 5k-10k Employees , Mumbai +113 more,,
1525,Abhyudaya Co-operative Bank,4.2, 60 years old , 51-200 Employees , Mumbai +12 more,,
1526,Hyundai Motor India Limited,4.4, 57 years old , 10k-50k Employees , Mumbai +263 more, Fortune India 500 ,Automobile 
1527,Aramex,3.8, 42 years old , 1k-5k Employees , Mumbai +50 more,,
1528,Shivam Autozone,3.5, 13 years old , 201-500 Employees , Mumbai +2 more,,
1529,IFB,3.7, 50 years old , 201-500 Employees , Mumbai +136 more, Public ,Consumer Electronics & Appliances 
1530,Skechers South Asia,4.1,, 51-200 Employees , Mumbai +25 more,,
1531,Apollo Global Management,3.5,,201-500 Employees , Mumbai +1 more,,
1532,Techizer Tech Solution,2.9, 13 years old , 51-200 Employees , Mumbai +3 more,,
1533,Aza Fashions,3.9, 19 years old , 51-200 Employees , Mumbai +3 more,,
1534,Qcon,4.2, 49 years old , 5k-10k Employees , Mumbai +23 more,,
1535,Shell,4.3, 117 years old , 10k-50k Employees , Mumbai +73 more, Public ,Oil & Gas 
1536,Nina Percept,4.1,, 501-1k Employees , Mumbai +11 more,,
1537,Synoptics Technologies,3.7, 16 years old , 51-200 Employees , Mumbai +13 more,,
1538,SMC Global Securities,3.5, 30 years old ,1k-5k Employees , Mumbai +60 more, Public ,
1539,L&T Defence,3.9, 14 years old , 1k-5k Employees , Mumbai +16 more,,
1540,GS Engineering & Construction,4.1, 55 years old , 201-500 Employees , Mumbai +16 more,,
1541,Apex Kidney Care,3.8, 16 years old ,, Mumbai +8 more,,
1542,Thinkapps Solutions,4.0, 15 years old , 5k-10k Employees , Mumbai +17 more,,
1543,Cult.fit,3.8, 8 years old , 1k-5k Employees , Mumbai +35 more, Indian Unicorn ,Fitness & Wellness 
1544,Emkay Global Financial Services,2.8, 29 years old ,51-200 Employees , Mumbai +13 more, Public ,
1545,Nokia,4.2, 159 years old , 10k-50k Employees , Mumbai +149 more, Forbes Global 2000 ,Telecom 
1546,Gallagher,3.9, 97 years old , 10k-50k Employees , Mumbai +16 more, Forbes Global 2000 ,Insurance 
1547,Spinny,3.9, 9 years old , 1k-5k Employees , Mumbai +43 more, Indian Unicorn ,Internet 
1548,Trace VFX,4.0, 14 years old , 1k-5k Employees , Mumbai +1 more,,
1549,eSense Learning,3.9, 16 years old , 201-500 Employees , Mumbai +17 more,,
1550,Ultima Chemicals,3.1, 27 years old , 11-50 Employees , Mumbai +2 more,,
1551,B2x Service Solutions,3.7, 17 years old , 201-500 Employees , Mumbai +32 more,,
1552,Vara United,3.7, 10 years old , 1k-5k Employees , Mumbai +25 more,,
1553,Zicom Saas,3.6, 30 years old , 201-500 Employees , Mumbai +6 more,,
1554,Ramada,4.1, 14 years old , 1k-5k Employees , Mumbai +44 more,,
1555,Tridhaatu Realty And Infra,3.2, 21 years old , 51-200 Employees , Mumbai +2 more,,
1556,myGate,3.3, 8 years old , 1k-5k Employees , Mumbai +18 more, Startup ,Law Enforcement & Security 
1557,Saksoft,3.7, 25 years old , 1k-5k Employees , Mumbai +14 more, Public ,IT Services & Consulting 
1558,Reliance BP Mobility,3.6,, 50k-1 Lakh Employees , Mumbai +54 more,,
1559,VE Commercial Vehicles,4.1, 16 years old , 1k-5k Employees , Mumbai +128 more,,
1560,T R Chadha & Co Llp,3.7, 78 years old , 51-200 Employees , Mumbai +12 more,,
1561,Sun Pharma Laboratories,4.3, 41 years old , 10k-50k Employees , Mumbai +46 more,,
1562,Kotak Education Foundation,3.3, 17 years old , 201-500 Employees , Mumbai +3 more,,
1563,Freecharge,4.0, 14 years old , 501-1k Employees , Mumbai +33 more, Conglomerate ,FinTech 
1564,Ultra Media and Entertainment,3.3, 67 years old , 201-500 Employees , Mumbai +5 more,,
1565,Datacomp Web Technologies (i),3.7, 39 years old , 201-500 Employees , Mumbai +5 more,,
1566,Nkgsb CO-OP Bank,4.2, 107 years old , 1k-5k Employees , Mumbai +18 more, Public ,Banking 
1567,Bigtree Entertainment,4.2, 25 years old , 201-500 Employees , Mumbai +7 more,,
1568,Electronic Payment And Services,4.4, 13 years old , 51-200 Employees , Mumbai +13 more,,
1569,Halo Media Works,3.2, 11 years old , 201-500 Employees , Mumbai +3 more,,
1570,FMC,4.2, 15 years old , 1k-5k Employees , Mumbai +92 more, Forbes Global 2000 ,Agro Chemicals 
1571,Zodiac Clothing Company,3.6, 40 years old , 1k-5k Employees , Mumbai +23 more, Public ,Fashion & Textile 
1572,Lakme,4.3, 44 years old , 201-500 Employees , Mumbai +69 more, Public ,Beauty & Personal Care 
1573,Repro India,3.8, 40 years old , 501-1k Employees , Mumbai +12 more, Public ,FMCG 
1574,Mahindra Tractors,4.3,79 years old ,, Mumbai +93 more,,
1575,VE Commercial Vehicles,4.1, 16 years old , 1k-5k Employees , Mumbai +128 more,,
1576,Shriram Housing Finance,4.0, 14 years old , 501-1k Employees , Mumbai +117 more, Public ,Financial Services 
1577,Galderma,3.5, 43 years old , 201-500 Employees , Mumbai +22 more,,
1578,Grant Thornton Bharat,3.8, 89 years old , 1k-5k Employees , Mumbai +21 more,,
1579,Reliance BP Mobility,3.6,, 50k-1 Lakh Employees , Mumbai +54 more,,
1580,Halo Media Works,3.2, 11 years old , 201-500 Employees , Mumbai +3 more,,
1581,Nkgsb CO-OP Bank,4.2, 107 years old , 1k-5k Employees , Mumbai +18 more, Public ,Banking 
1582,FMC,4.2, 15 years old , 1k-5k Employees , Mumbai +92 more, Forbes Global 2000 ,Agro Chemicals 
1583,Greenlight Planet,4.3, 16 years old , 201-500 Employees , Mumbai +25 more,,
1584,Dr Lal PathLabs,4.2, 75 years old , 1k-5k Employees , Mumbai +155 more, Public ,Healthcare 
1585,Savex Technologies,4.4, 38 years old , 1k-5k Employees , Mumbai +40 more,,
1586,Shaze Luxury Retail,3.8, 14 years old , 51-200 Employees , Mumbai +11 more,,
1587,Propertypistol Realty,3.0, 12 years old , 501-1k Employees , Mumbai +19 more,,
1588,VERITY GLOBAL SOLUTIONS,3.3,, 201-500 Employees , Mumbai +9 more,,
1589,Transcon Developers,3.2,,51-200 Employees , Mumbai +1 more,,
1590,Microsoft Corporation,4.1, 49 years old , 10k-50k Employees , Mumbai +42 more, Forbes Global 2000 ,Software Product 
1591,A K Capital Services,3.3, 31 years old , 201-500 Employees , Mumbai +4 more, Public ,Investment Banking / Venture Capital / Private Equity 
1592,Hurix Systems,3.7, 24 years old , 1k-5k Employees , Mumbai +4 more,,
1593,Fedbank Financial Services,4.1, 14 years old , 1k-5k Employees , Mumbai +121 more,,
1594,Frankfinn Institute of Air Hostess Training,4.0, 31 years old , 1k-5k Employees , Mumbai +58 more,,
1595,Care Health Insurance,3.8, 12 years old , 5k-10k Employees , Mumbai +197 more, Public ,Internet 
1596,Mumbai Metro One,3.9, 18 years old , 51-200 Employees , Mumbai +2 more,,
1597,Metro Shoes,4.3, 77 years old , 1k-5k Employees (Global) , Mumbai +28 more,,
1598,Labdhi Lifestyle,4.1, 10 years old , 51-200 Employees , Mumbai +2 more, Public ,Real Estate 
1599,Orthosquare Dental Clinic,4.0,, 501-1k Employees , Mumbai +15 more,,
1600,SRV Hospital,3.4, 9 years old , 11-50 Employees , Mumbai +7 more,,
1601,CS Infocomm,4.1, 32 years old , 51-200 Employees , Mumbai +7 more,,
1602,Polaris Consulting,3.9, 31 years old , 1k-5k Employees , Mumbai +15 more,,
1603,Mukand Limited,3.8, 87 years old , 1k-5k Employees , Mumbai +14 more, Public ,Iron & Steel 
1604,Motilal Oswal Securities,4.3,, 201-500 Employees , Mumbai +21 more,,
1605,Novo Nordisk,4.1, 101 years old , 1k-5k Employees , Mumbai +61 more, Forbes Global 2000 ,Pharma 
1606,Asit C Mehta Investment Interrmediates,3.2, 39 years old , 51-200 Employees , Mumbai +10 more,,
1607,Dimension Data,4.3, 41 years old , 1k-5k Employees , Mumbai +51 more,,
