,company_name,company_rating,old,total_employees,cities,type,industry
310,SYSKA LED Lights,2.9, 12 years old , 1k-5k Employees (Global) , Indore +151 more, Startup ,Consumer Electronics & Appliances 
311,Lifestyle,4.4, 25 years old , 10k-50k Employees , Indore +114 more, Fortune India 500 ,Retail 
312,Bajaj Allianz General Insurance,4.0,, 5k-10k Employees , Indore +219 more,,
313,John Deere,4.3, 23 years old , 5k-10k Employees , Indore +120 more, Fortune India 500 ,Industrial Machinery 
314,Altis Industries,3.7,, 201-500 Employees , Indore +3 more,,
315,Siya Tech Ventures,3.6, 8 years old , 51-200 Employees (Global) , Indore,,
316,Marriott International,4.3, 97 years old , 10k-50k Employees , Indore +73 more, Forbes Global 2000 ,Hospitality 
317,eNoah iSolution,3.9, 19 years old , 1k-5k Employees , Indore +5 more,,
318,Ecom Express,4.0, 12 years old , 10k-50k Employees , Indore +629 more,,
319,Swiggy,3.9, 10 years old , 5k-10k Employees , Indore +193 more, Indian Unicorn ,Internet 
320,TVS Supply Chain Solutions,4.0, 128 years old , 1k-5k Employees , Indore +133 more,,
321,Mahindra Finance,4.3, 33 years old , 10k-50k Employees , Indore +632 more, Public ,NBFC 
322,Kimirica Hunter International,4.2, 7 years old ,, Indore +2 more,,
323,Softude,3.3, 19 years old , 201-500 Employees , Indore,,
324,Kotak Mahindara Life Insurance,3.9, 23 years old , 10k-50k Employees , Indore +212 more, Public ,Insurance 
325,Wipro,3.8, 79 years old , 1 Lakh+ Employees , Indore +272 more, Public ,IT Services & Consulting 
326,Ericsson,4.3, 148 years old , 10k-50k Employees , Indore +151 more, Forbes Global 2000 ,Telecom 
327,Bajaj Electricals,4.1, 86 years old , 1k-5k Employees , Indore +199 more, Public ,Consumer Electronics & Appliances 
328,Piramal Pharma,4.0, 36 years old , 1k-5k Employees , Indore +51 more, Public ,Pharma 
329,Synsoft Global,4.0, 22 years old , 11-50 Employees , Indore,,
330,AiTrillion,3.3,,,Indore +1 more,,
331,47Billion,3.6, 10 years old , 51-200 Employees (Global) , Indore,,
332,Aplite Infosolution,4.7,12 years old ,, Indore,,
333,Ignatiuz Software,4.0, 12 years old , 51-200 Employees (Global) , Indore,,
334,Reliance SMSL,4.0, 17 years old , 1k-5k Employees , Indore +489 more, Public ,BPO 
335,Ajanta Pharma,4.1, 51 years old , 5k-10k Employees , Indore +96 more, Public ,Pharma 
336,Empower Integrated Solutions,3.7, 28 years old , 51-200 Employees , Indore +1 more,,
337,Voltas,4.1, 70 years old , 1k-5k Employees , Indore +174 more, Public ,Consumer Electronics & Appliances 
338,Reliance Digital,4.2, 17 years old , 5k-10k Employees , Indore +312 more,,
339,Zehntech Technologies,3.6, 11 years old , 51-200 Employees , Indore,,
340,Reliance Digital,4.2, 17 years old , 5k-10k Employees , Indore +312 more,,
341,Zehntech Technologies,3.6, 11 years old , 51-200 Employees , Indore,,
342,SK Finance Limited,4.1, 30 years old , 10k-50k Employees , Indore +149 more, Public ,NBFC 
343,Maxsource Technologies,4.3, 11 years old , 51-200 Employees , Indore +4 more,,
344,SBI Securities,3.9, 18 years old , 5k-10k Employees , Indore +225 more,,
345,INDO TOOLING,4.2,, 11-50 Employees , Indore +7 more,,
346,Kohinoor Elastics,3.7, 38 years old ,201-500 Employees , Indore,,
347,Guruji Products,3.5,, 51-200 Employees , Indore +6 more,,
348,DigiGrains,3.5, 9 years old ,51-200 Employees , Indore +1 more,,
349,Select Brands International Private Limited,3.9, 6 years old , 11-50 Employees , Indore,,
350,DISH TV,3.6, 21 years old , 201-500 Employees , Indore +134 more, Public ,Broadcasting 
351,Tata Play,4.0, 18 years old , 5k-10k Employees , Indore +190 more, Public ,Broadcasting 
352,Kotak Securities,3.7, 30 years old , 5k-10k Employees , Indore +116 more, Conglomerate ,Financial Services 
353,Bridgestone India Automotive Products,4.3, 28 years old , 1k-5k Employees , Indore +38 more,,
354,B.R. Goyal Infrastructure,4.1, 38 years old , 51-200 Employees , Indore +2 more,,
355,T.v. Sundram Iyengar & Sons,4.2, 113 years old , 1k-5k Employees , Indore +77 more,,
356,Tikona Infinet,3.7, 16 years old , 1k-5k Employees , Indore +45 more,,
357,Maruti Suzuki,4.2, 43 years old , 10k-50k Employees , Indore +380 more, Public ,Automobile 
358,Nenosystems Consulting Services,4.7, 17 years old , 51-200 Employees , Indore +1 more,,
359,Apex Structure,4.0,,51-200 Employees , Indore +4 more,,
360,ACG Associated Capsules,4.1, 63 years old , 1k-5k Employees , Indore +15 more,,
361,Nenosystems Consulting Services,4.7, 17 years old , 51-200 Employees , Indore +1 more,,
362,L&T Finance,4.0, 30 years old , 10k-50k Employees , Indore +474 more, Public ,NBFC 
363,JustDial,3.6, 28 years old , 10k-50k Employees , Indore +181 more, Public ,Internet 
364,Myntra,4.0, 17 years old , 1k-5k Employees , Indore +96 more,,
365,Ripples Advisory,3.1, 9 years old , 51-200 Employees , Indore +1 more,,
366,Khaitan Chemicals & Fertilizers,4.1, 37 years old , 1k-5k Employees , Indore +12 more,,
367,TagX,4.5, 4 years old , 51-200 Employees , Indore,,
368,Pantaloons,4.2, 27 years old , 5k-10k Employees , Indore +140 more, Public ,Fashion & Textile 
369,ZF Steering Gear,3.8, 109 years old , 501-1k Employees , Indore +22 more, Public ,Auto Components 
370,Yuvasoft Solutions,3.8,,,Indore +1 more,,
371,XL Dynamics,3.2, 22 years old , 1k-5k Employees , Indore +27 more,,
372,State Bank of India,3.9, 218 years old , 1 Lakh+ Employees , Indore +491 more, Fortune India 500 ,Banking 
373,MMC Infotech Services,3.5, 34 years old , 201-500 Employees , Indore +6 more,,
374,Chartered Speed,3.5, 17 years old , 201-500 Employees , Indore +5 more,,
375,IIFL SAMASTA,4.1,, 10k-50k Employees , Indore +271 more,,
376,Chameli Devi Group of Institutions,3.8, 18 years old , 51-200 Employees , Indore +1 more,,
377,Anik Milk Products,4.2, 59 years old ,51-200 Employees , Indore +19 more,,
378,Ocean Motors,4.8,, 51-200 Employees , Indore +2 more,,
379,PharmEasy,3.7, 9 years old , 1k-5k Employees , Indore +56 more, Indian Unicorn ,Internet 
380,MMC Infotech Services,3.5, 34 years old , 201-500 Employees , Indore +6 more,,
381,PharmEasy,3.7, 9 years old , 1k-5k Employees , Indore +56 more, Indian Unicorn ,Internet 
382,IIFL SAMASTA,4.1,, 10k-50k Employees , Indore +271 more,,
383,Chartered Speed,3.5, 17 years old , 201-500 Employees , Indore +5 more,,
384,HDFC Ergo General Insurance,4.0, 22 years old , 10k-50k Employees , Indore +236 more, Public ,Insurance 
385,PNB MetLife,3.5, 23 years old , 5k-10k Employees , Indore +326 more, Conglomerate ,Insurance 
386,ElasticRun,3.4, 8 years old , 1k-5k Employees , Indore +348 more, Indian Unicorn ,Logistics 
387,Randstad,3.9, 32 years old , 5k-10k Employees , Indore +264 more, Conglomerate ,Recruitment 
388,CDN Software Solutions,3.5, 24 years old , 51-200 Employees , Indore,,
389,Eagle Seeds & Biotech,4.3, 42 years old , 51-200 Employees , Indore +6 more, Public ,Biotechnology 
390,V. Infotech,2.8, 25 years old , 51-200 Employees , Indore +2 more,,
391,Developer Bazaar Technologies,4.0,,11-50 Employees , Indore,,
392,UpSale Suite,2.3,4 years old ,, Indore +1 more,,
393,Medilux Laboratories,4.0, 36 years old , 201-500 Employees , Indore +3 more,,
394,Indian Army,4.7, 129 years old , 1 Lakh+ Employees , Indore +326 more, Public ,Defence & Aerospace 
395,Ashok Leyland,4.1, 76 years old , 5k-10k Employees , Indore +216 more, Public ,Automobile 
396,Ekart Logistics,4.1, 15 years old , 1k-5k Employees , Indore +608 more,,
397,Rama Phosphates,4.1,, 501-1k Employees , Indore +4 more, Public ,Agro Chemicals 
398,Surin Automotive,3.7, 50 years old , 501-1k Employees , Indore +19 more,,
399,Oswal Computer & Consultants,4.0,, 11-50 Employees , Indore +10 more,,
400,Polycab Wires,4.1, 28 years old , 1k-5k Employees , Indore +123 more, Fortune India 500 ,Electrical Equipment 
401,Dhanuka Agritech,3.9, 42 years old , 1k-5k Employees , Indore +79 more, Public ,Agro Chemicals 
402,IMA-PG,4.0, 63 years old , 201-500 Employees , Indore +7 more,,
403,Varroc Polymers,3.9, 29 years old , 201-500 Employees , Indore +31 more,,
404,Bharat Petroleum,4.2, 72 years old , 5k-10k Employees , Indore +221 more, Fortune India 500 ,Oil & Gas 
405,Research Panel Investment Advisers,3.7,,, Indore,,
406,ICICI Securities,3.8, 29 years old , 1k-5k Employees , Indore +122 more, Public ,Financial Services 
407,Capital Constructions,3.3, 38 years old ,51-200 Employees , Indore +5 more,,
408,Gmmco,4.2, 57 years old , 1k-5k Employees , Indore +78 more,,
409,Sai Machine Tools,3.6,, 51-200 Employees , Indore +2 more,,
410,Qubited,4.8, 4 years old , 51-200 Employees , Indore +2 more,,
411,Treasure Group,3.7,,,Indore +2 more,,
412,SBI Life Insurance Company,3.9, 23 years old , 10k-50k Employees , Indore +529 more,,
413,Tata Motors Finance,4.2, 67 years old , 1k-5k Employees , Indore +223 more, Conglomerate ,NBFC 
414,Deccan sales and Service,4.4, 28 years old , 51-200 Employees , Indore +15 more,,
415,Tata Teleservices,4.1, 28 years old , 201-500 Employees , Indore +142 more, Public ,Telecom 
416,Life Care Logistic,3.9, 26 years old ,51-200 Employees , Indore +17 more,,
417,Exide Industries,3.6, 77 years old , 5k-10k Employees , Indore +186 more, Public ,Auto Components 
418,JMC Projects,4.2, 42 years old , 1k-5k Employees , Indore +117 more, Public ,Engineering & Construction 
419,Shriram Life Insurance,3.8, 19 years old , 1k-5k Employees , Indore +216 more, Conglomerate ,Insurance 
420,PD Agrawal Infrastructure,3.9,, 501-1k Employees , Indore +1 more,,
421,Hiteshi Technologies,3.4, 18 years old , 51-200 Employees , Indore +3 more,,
422,Indore Institute of Science & Technology,3.9,, 501-1k Employees , Indore,,
423,Techsolvo,4.3, 5 years old , 11-50 Employees , Indore,,
424,BLSD Labs,4.4,,,Indore,,
425,Aditya Birla Group,4.1, 167 years old , 1 Lakh+ Employees , Indore +222 more, Conglomerate ,Building Material 
426,NGRT Systems Private Limited,3.3, 14 years old , 201-500 Employees , Indore +7 more,,
427,Eclat Infotech,3.9, 17 years old , 51-200 Employees , Indore +3 more,,
428,Twenty First Century Techno Products,4.0,, 201-500 Employees , Indore +7 more,,
429,Sonic Biochem Extractions,3.9, 27 years old , 201-500 Employees , Indore +6 more,,
430,Aditya Birla Capital,4.0, 7 years old , 10k-50k Employees , Indore +192 more, Public ,Financial Services 
431,DigiValet,2.2,, 51-200 Employees , Indore +1 more,,
432,Kansai Nerolac Paints,3.9, 104 years old , 1k-5k Employees , Indore +182 more, Public ,Chemicals 
433,Railworld India,4.2,,,Indore +3 more,,
434,SoftGrid Computers,4.7, 14 years old , 11-50 Employees , Indore +2 more,,
435,Kunal Structure,3.8, 18 years old , 201-500 Employees , Indore +25 more,,
436,InfoCentroid Software Solutions,4.0,, 51-200 Employees , Indore +1 more,,
437,Himalaya Wellness,4.2, 94 years old , 5k-10k Employees , Indore +193 more,,
438,Intellicus Technologies,3.5, 9 years old , 51-200 Employees , Indore +3 more,,
439,Aadhar Housing Finance,4.1, 14 years old , 1k-5k Employees , Indore +253 more,,
440,Mahindra Rural Housing Finance,4.1, 17 years old , 10k-50k Employees , Indore +415 more, Public ,NBFC 
441,SBFC Finance,3.8, 7 years old , 1k-5k Employees , Indore +157 more,,
442,MAS Financial Services,3.7, 29 years old , 1k-5k Employees , Indore +99 more, Public ,Financial Services 
443,Associated Alcohols & Breweries,4.0,, 201-500 Employees , Indore +3 more,,
444,Tata Group,4.3, 156 years old , 1 Lakh+ Employees , Indore +154 more, Conglomerate ,IT Services & Consulting 
445,Wonder Cement,4.2, 14 years old , 1k-5k Employees , Indore +82 more, Fortune India 500 ,Building Material 
446,Sysnet Global Technologies,3.7, 25 years old , 1k-5k Employees , Indore +109 more,,
447,Ksolves India Limited,2.8, 12 years old , 201-500 Employees , Indore +5 more, Public ,IT Services & Consulting 
448,DCB Bank,3.9, 94 years old , 5k-10k Employees , Indore +305 more, Fortune India 500 ,Banking 
449,PNB Housing Finance,3.9, 36 years old , 1k-5k Employees , Indore +114 more, Public ,Financial Services 
450,Methodex,3.9, 64 years old , 1k-5k Employees , Indore +42 more,,
451,Shree Tirupati Balajee Agro Trading,3.2,,501-1k Employees (Global) , Indore +3 more,,
452,Surtel Technologies,3.3, 24 years old , 11-50 Employees , Indore +1 more,,
453,Engineer Master Solutions,3.6,, 51-200 Employees , Indore,,
454,LinuxBean Solutions,4.4, 12 years old , 51-200 Employees , Indore +1 more,,
455,Charisma Organization,4.5,, 11-50 Employees , Indore,,
456,JC Ventures,3.3, 7 years old , 11-50 Employees , Indore +8 more,,
457,Shri Vaishnav Vidyapeeth Vishwavidyalaya,3.7,, 201-500 Employees , Indore,,
458,Vishesh Jupiter Hospital,4.8,,,Indore +1 more,,
459,Mactosys Software Solution,3.9, 10 years old ,51-200 Employees , Indore,,
460,Genesis Technologies,4.4, 13 years old , 51-200 Employees , Indore +5 more,,
461,Five Exceptions Software Solutions,4.4,, 51-200 Employees , Indore,,
462,Oriental University,3.9, 13 years old , 51-200 Employees , Indore,,
463,Varthana,4.4, 11 years old , 501-1k Employees , Indore +72 more,,
464,Cummins Turbo Technologies,4.2,,10k-50k Employees , Indore +5 more,,
465,Bhopal Motors,4.2, 73 years old ,51-200 Employees , Indore +5 more,,
466,Airvincible,3.9,,1-10 Employees , Indore +1 more,,
467,Trends Apparel,3.9, 17 years old , 11-50 Employees , Indore +17 more,,
468,Belrise Industries,3.8, 28 years old , 10k-50k Employees , Indore +39 more,,
469,Simplex Metal Processors,3.8, 13 years old ,, Indore +5 more,,
470,Bajaj Housing Finance,3.8, 16 years old , 1k-5k Employees , Indore +122 more,,
471,Raksha TPA,4.1, 22 years old , 201-500 Employees , Indore +20 more,,
472,Akzo Nobel India,4.2, 85 years old , 1k-5k Employees , Indore +126 more, Public ,Chemicals 
473,TVS Motor,4.1, 45 years old , 5k-10k Employees , Indore +279 more, Public ,Automobile 
474,Home First Finance Company India,3.9, 14 years old , 501-1k Employees , Indore +72 more,,
475,Kach Motors,3.8, 28 years old , 11-50 Employees , Indore +1 more,,
476,APPLE HOSPITAL,4.0,,, Indore +12 more,,
477,Vakrangee,3.7, 34 years old , 1k-5k Employees , Indore +84 more, Public ,BPO 
478,Motherson Sumi Wiring,4.0,,, Indore +22 more, Fortune India 500 ,Building Material 
479,Thoughtwin IT Solutions,4.0,,,Indore,,
480,HDFC Securities,3.7, 24 years old , 1k-5k Employees , Indore +158 more, Public ,Financial Services 
481,CenturyPly,4.0, 38 years old , 1k-5k Employees , Indore +99 more, Public ,Furniture & Furnishing 
482,Sony,4.3, 30 years old , 1k-5k Employees , Indore +122 more, Public ,Consumer Electronics & Appliances 
483,Acropolis Institute of Technology & Research,4.3, 19 years old , 51-200 Employees , Indore +2 more,,
484,OT Solutions,3.7,,,Indore +2 more,,
485,Capital Height,4.7,,,Indore +1 more,,
486,Ondoor Concepts,4.0, 10 years old , 51-200 Employees , Indore +4 more, Startup ,Internet 
487,Govindah Nutrition,4.1,,,Indore +5 more,,
488,Shrimahaveer Home Furnish Expo,4.5,,201-500 Employees , Indore,,
489,Ola Cabs,3.5, 14 years old , 1k-5k Employees , Indore +97 more, Indian Unicorn ,Internet 
490,Blue Dart Express,4.1, 41 years old , 10k-50k Employees , Indore +234 more, Public ,Logistics 
491,IIM Indore,3.7,,,Indore,,
492,Mehta And Associates,3.7, 33 years old , 51-200 Employees , Indore +10 more,,
493,Sagar Cements,4.3, 39 years old , 1k-5k Employees , Indore +35 more, Public ,Building Material 
494,Prama Hikvision India,3.7, 15 years old , 201-500 Employees , Indore +43 more,,
495,Aditya Birla Finance,3.9, 12 years old , 1k-5k Employees , Indore +152 more,,
496,Amazon Transportation Services,4.1, 12 years old , 1k-5k Employees , Indore +131 more,,
497,Sanghvi Foods,3.6, 37 years old , 501-1k Employees , Indore +9 more,,
498,Metalman Auto,4.1, 38 years old , 1k-5k Employees , Indore +18 more,,
499,Pride Distributors,3.9, 14 years old , 501-1k Employees , Indore +13 more,,
500,India Shelter Finance Corporation,4.1, 14 years old , 1k-5k Employees , Indore +125 more,,
501,IIM Indore,3.7,,,Indore,,
502,GANIT STAR ENGINEERING,4.4,,51-200 Employees , Indore,,
503,Zydus Lifesciences,4.2, 72 years old , 10k-50k Employees , Indore +152 more, Public ,Pharma 
504,Indira Securities,3.8, 37 years old , 51-200 Employees , Indore +4 more,,
505,Motilal Oswal Financial Services,3.8, 37 years old , 10k-50k Employees , Indore +128 more, Public ,Financial Services 
506,Trent,4.1, 26 years old , 10k-50k Employees , Indore +110 more, Public ,Retail 
507,Max Fashion,4.2, 10 years old , 10k-50k Employees , Indore +135 more,,
508,Spm Autocomp,3.7, 29 years old , 51-200 Employees , Indore +11 more,,
509,Care Health Insurance,3.8, 12 years old , 5k-10k Employees , Indore +197 more, Public ,Internet 
510,PhonePe,4.1, 9 years old , 5k-10k Employees , Indore +240 more, Indian Unicorn ,FinTech 
511,Money Maker Research,2.4, 14 years old , 201-500 Employees (Global) , Indore +3 more,,
512,SAPPHIRE MANAGEMENT CONSULTANCY,4.1,, 51-200 Employees , Indore +1 more,,
513,Maven Cluster Software,2.9, 15 years old , 11-50 Employees , Indore +1 more,,
514,Catalyser Eduventures,3.8, 19 years old , 1-10 Employees , Indore +6 more,,
515,Shri Ram Centennial School,4.1,, 51-200 Employees , Indore +5 more,,
516,Webvillee Technology,3.5,,,Indore,,
517,Naidunia Media,4.3, 49 years old ,1k-5k Employees , Indore +5 more,,
518,Syngenta,4.3, 24 years old , 1k-5k Employees , Indore +137 more,,
519,Essjay Ericsson,4.2, 53 years old , 1k-5k Employees , Indore +73 more,,
520,Ivrcl Infrastructures & Projects,4.3, 37 years old , 1k-5k Employees , Indore +51 more, Public ,Engineering & Construction 
521,Softops Technologies,3.9,,,Indore,,
522,ewebworld,4.9,, 11-50 Employees , Indore,,
523,Parkhya Solutions,4.2, 19 years old , 11-50 Employees , Indore +1 more,,
524,Shubham Housing Development Finance,4.0, 14 years old , 1k-5k Employees , Indore +114 more,,
525,Reliance Nippon Life Insurance,3.9, 24 years old , 10k-50k Employees , Indore +433 more,,
526,Dhoot Transmission,3.7, 26 years old , 201-500 Employees , Indore +31 more,,
527,Medlife,3.7, 10 years old , 1k-5k Employees , Indore +28 more, Startup ,Internet 
528,Standard Chartered,3.9, 171 years old , 10k-50k Employees , Indore +58 more, Fortune India 500 ,Banking 
529,Chapter247 Infotech,3.7, 12 years old , 51-200 Employees , Indore,,
530,Toppr,3.4, 11 years old , 1k-5k Employees , Indore +43 more, Startup ,EdTech 
